image,repeat,brightness,num_labels,has_small,is_dark
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00302.jpg,1,0.090618,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00303.jpg,1,0.105535,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00304.jpg,1,0.014852,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00305.jpg,1,0.222063,4,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00306.jpg,1,0.217349,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00307.jpg,1,0.159282,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00308.jpg,1,0.278989,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00309.jpg,2,0.093895,8,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00310.jpg,2,0.178903,4,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00314.jpg,1,0.137976,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00316.jpg,1,0.115986,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00317.jpg,1,0.085321,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00318.jpg,1,0.133979,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00319.jpg,3,0.084099,12,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00320.jpg,2,0.194658,5,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00321.jpg,1,0.431503,2,0,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00323.jpg,1,0.073318,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00324.jpg,1,0.278404,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00326.jpg,1,0.133509,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00327.jpg,1,0.244046,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00330.jpg,1,0.099336,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00331.jpg,1,0.105158,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00332.jpg,3,0.141108,6,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00336.jpg,1,0.183933,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00337.jpg,2,0.213550,3,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00338.jpg,1,0.111076,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00339.jpg,1,0.172822,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00340.jpg,2,0.216965,17,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00341.jpg,1,0.198718,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00343.jpg,1,0.050787,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00344.jpg,2,0.160843,4,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00345.jpg,1,0.351083,1,0,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00346.jpg,1,0.247964,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00347.jpg,1,0.116202,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00348.jpg,1,0.074108,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00349.jpg,1,0.118342,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00350.jpg,1,0.180498,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00352.jpg,1,0.082477,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00354.jpg,1,0.168022,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00355.jpg,1,0.205757,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00356.jpg,1,0.197772,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00357.jpg,1,0.188086,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00358.jpg,1,0.165219,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00359.jpg,1,0.233542,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00360.jpg,1,0.039803,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00361.jpg,1,0.202162,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00362.jpg,1,0.135925,5,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00363.jpg,1,0.341934,1,0,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00364.jpg,1,0.093620,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00365.jpg,1,0.271443,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00366.jpg,1,0.126628,7,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00367.jpg,1,0.153363,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00369.jpg,1,0.211024,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00370.jpg,2,0.188394,34,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00371.jpg,1,0.221480,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00372.jpg,2,0.234553,10,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00373.jpg,1,0.219266,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00374.jpg,1,0.156460,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00375.jpg,1,0.100158,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00376.jpg,2,0.215525,5,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00377.jpg,2,0.252913,12,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00379.jpg,1,0.126725,4,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00381.jpg,1,0.183957,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00382.jpg,2,0.048631,2,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00383.jpg,2,0.195799,7,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00385.jpg,1,0.183620,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00386.jpg,1,0.247041,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00388.jpg,1,0.255676,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00390.jpg,1,0.167700,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00391.JPG,3,0.058081,7,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00392.jpg,1,0.106265,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00393.jpg,2,0.171914,10,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00394.jpg,1,0.311944,15,1,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00397.jpg,1,0.180443,4,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00398.jpg,3,0.145822,9,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00399.jpg,2,0.048631,2,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00400.jpg,2,0.234534,6,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00402.jpg,3,0.081650,8,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00403.jpg,1,0.218883,4,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00408.jpg,3,0.107761,18,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00409.jpg,1,0.067234,6,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00410.jpg,1,0.129276,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00411.jpg,2,0.128587,4,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00412.jpg,2,0.288116,3,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00414.jpg,2,0.217815,5,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00415.jpg,3,0.170835,12,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00416.jpg,1,0.134298,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00417.jpg,3,0.143063,7,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00418.jpg,2,0.206942,5,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00420.jpg,1,0.355934,8,1,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00421.jpg,2,0.210212,6,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00422.jpg,1,0.225470,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00423.jpg,1,0.188924,4,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00424.jpg,3,0.170390,4,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00425.jpg,1,0.260033,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00426.jpg,1,0.202231,7,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00427.jpg,1,0.242091,5,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00428.jpg,3,0.103020,17,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00429.jpg,1,0.215012,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00430.jpg,1,0.153701,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00431.jpg,1,0.052562,4,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00432.jpg,1,0.090239,8,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00433.jpg,1,0.079119,7,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00434.jpg,1,0.047567,7,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00435.jpg,1,0.049144,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00436.JPEG,3,0.139405,22,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00437.JPEG,1,0.190915,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00439.JPEG,1,0.159908,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00440.JPEG,2,0.224669,10,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00442.JPEG,2,0.293511,2,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00443.JPEG,1,0.252291,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00444.jpg,1,0.188166,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00445.JPEG,3,0.178237,12,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00447.jpg,1,0.063849,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00448.jpg,1,0.072202,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00449.JPG,1,0.035197,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00450.jpg,1,0.156478,3,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00452.JPG,2,0.126920,4,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00453.JPG,2,0.252610,7,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00454.JPG,2,0.215486,5,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00455.JPG,1,0.161490,4,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00456.JPG,2,0.061570,3,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00457.JPG,3,0.101512,6,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00458.JPG,2,0.184077,4,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00459.JPG,3,0.134224,3,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00460.JPG,1,0.205817,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00461.jpg,3,0.178747,3,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00462.jpg,2,0.296553,8,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00463.jpg,2,0.205821,6,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00464.jpg,2,0.106186,5,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00465.jpeg,1,0.132017,4,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00466.jpg,2,0.061298,8,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00467.jpg,1,0.041394,4,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00468.jpg,1,0.127061,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00469.jpg,1,0.053373,5,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00470.jpg,1,0.084050,9,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00471.jpg,2,0.079489,6,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00472.jpg,2,0.044224,5,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00473.jpg,3,0.107374,7,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00474.jpg,1,0.059874,4,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00475.jpg,1,0.053077,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00476.jpg,1,0.090005,4,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00477.jpg,1,0.324642,3,0,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00480.jpg,1,0.090831,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00481.jpg,1,0.212947,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00482.jpg,2,0.260341,4,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00483.jpg,1,0.197761,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00484.jpg,1,0.300860,2,0,0
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00485.jpg,2,0.204993,3,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00487.jpg,1,0.133560,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00489.jpg,1,0.239119,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00490.jpg,2,0.085740,5,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00491.jpg,1,0.198315,4,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00492.jpg,1,0.152282,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00493.jpg,1,0.202264,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00494.jpg,1,0.051220,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00495.jpg,1,0.061057,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00496.jpg,1,0.109772,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00497.jpg,1,0.098858,1,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00498.jpg,3,0.138681,3,1,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00499.jpg,1,0.102321,5,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00500.jpg,1,0.108903,2,0,1
/root/private_data/lowlight-object-detection/datasets_yolo/ExDark_YOLO/images/train/2015_00502.jpg,1,0.396095,1,0,0
